Akt,Erk,Jnk,Mek,P38,PIP2,PIP3,PKA,PKC,Plcg,Raf
9.06,13.9,46.6,114.0,12.7,10.0,31.3,828.0,8.51,25.0,30.2
155.0,109.0,3.59,7.04,8.82,15.7,25.5,737.0,10.6,20.2,35.2
75.7,56.2,18.6,32.8,10.6,18.8,33.1,523.0,11.8,32.8,41.4
24.6,35.2,15.7,50.0,14.6,38.9,69.8,470.0,9.65,16.8,34.6
9.39,13.1,20.2,46.1,21.1,58.3,101.0,1446.0,9.47,14.9,21.1
32.2,22.9,1.0,4.87,5.23,28.1,42.2,547.0,8.51,22.9,51.9
10.8,9.31,10.3,313.0,22.7,14.9,21.3,538.0,25.9,58.3,14.9
17.6,14.9,13.6,11.8,3.43,17.9,27.9,583.0,9.73,26.4,19.5
16.5,8.43,16.0,17.3,1.39,17.5,22.3,599.0,32.8,44.9,71.7
13.8,22.3,13.0,99.1,2.11,42.6,49.6,359.0,27.1,55.2,49.1
24.4,10.1,24.8,22.5,4.45,6.26,38.9,1219.0,16.3,24.6,33.4
90.6,62.6,1.76,3.34,5.42,27.1,95.6,1382.0,29.2,52.3,106.0
19.5,10.6,21.1,35.5,5.83,12.5,17.9,655.0,12.6,15.1,35.5
22.7,18.9,52.8,160.0,40.0,28.9,52.8,441.0,14.1,34.0,52.3
14.7,16.7,10.8,14.7,21.3,25.7,37.5,487.0,6.38,22.5,28.6
23.5,17.8,26.2,153.0,19.5,14.7,36.2,1009.0,9.73,29.7,75.0
20.9,7.5,4.33,18.3,15.8,17.0,27.9,610.0,12.4,34.6,39.6
21.5,13.6,13.7,37.2,6.55,17.6,30.8,685.0,3.72,13.8,44.1
12.3,12.9,13.9,13.7,8.13,13.2,65.5,1433.0,13.6,32.5,51.4
54.7,47.0,29.4,44.5,7.77,2.39,17.9,279.0,19.1,47.8,53.8
19.8,17.5,17.5,28.1,7.5,5.19,38.2,906.0,23.7,49.6,6.38
11.8,13.2,17.2,137.0,19.5,15.3,38.2,791.0,20.0,33.7,30.5
38.5,35.2,20.0,223.0,30.5,18.3,44.9,474.0,16.0,16.3,55.2
15.7,23.1,12.0,36.2,2.29,10.7,28.4,433.0,39.6,85.1,80.6
17.8,11.7,3.52,20.4,16.8,28.6,45.3,1009.0,2.86,23.3,58.3
23.1,28.1,23.3,25.7,17.3,10.4,11.4,737.0,2.89,14.6,13.9
84.3,67.3,19.5,18.9,1.49,23.1,50.5,429.0,7.43,18.3,31.9
14.9,11.0,23.1,19.1,11.0,29.4,47.8,343.0,4.18,57.3,6.85
14.9,17.9,17.8,26.9,13.5,19.3,35.2,965.0,7.3,23.1,31.1
20.4,9.22,20.7,23.5,4.61,54.2,78.4,649.0,32.8,68.5,107.0
7.23,10.4,1.38,5.94,4.45,10.2,17.6,644.0,6.79,23.5,25.9
84.3,48.7,20.9,27.9,14.9,47.4,77.7,414.0,11.9,27.6,28.6
40.3,23.1,28.4,20.9,6.15,13.8,33.4,939.0,11.4,16.8,37.9
21.7,15.5,24.6,16.7,3.37,25.0,44.9,604.0,4.61,37.9,77.7
18.4,13.0,16.7,11.7,2.94,41.4,59.9,1114.0,8.98,25.5,57.3
48.7,10.0,29.4,26.4,8.66,10.6,17.8,127.0,6.55,23.3,34.3
6.44,14.7,21.7,29.7,6.26,4.07,16.4,1046.0,23.5,28.6,37.5
29.7,20.9,4.1,16.7,18.3,17.6,34.9,784.0,9.39,32.5,35.5
19.3,24.4,20.4,26.2,1.25,38.2,63.8,1286.0,19.1,20.0,68.5
21.1,38.2,31.3,34.0,8.98,2.97,21.1,519.0,10.0,26.9,38.2
41.8,26.4,31.3,91.4,27.1,30.5,51.4,385.0,4.61,31.6,38.5
20.5,10.5,22.3,15.4,12.7,33.4,67.3,429.0,37.9,79.1,100.0
37.2,26.7,20.2,61.0,12.3,18.1,38.9,947.0,4.26,15.0,26.7
42.6,42.9,22.9,31.9,10.7,19.1,34.3,655.0,12.0,15.0,35.9
16.8,5.67,25.9,48.3,24.8,6.98,11.2,445.0,5.47,16.0,14.1
15.8,10.4,23.9,20.4,7.43,4.91,22.9,457.0,31.1,46.6,93.1
15.3,6.04,18.1,36.2,11.1,48.7,61.5,750.0,25.5,51.9,41.0
28.1,14.1,9.82,186.0,52.3,3.02,21.9,328.0,5.99,23.5,42.2
33.1,30.2,17.2,26.7,2.02,17.2,27.6,372.0,20.2,19.3,37.2
40.0,30.0,41.8,36.5,5.42,26.7,35.9,437.0,31.9,77.0,79.1
22.9,21.9,18.9,56.7,13.2,11.3,25.3,621.0,16.1,28.1,30.2
20.0,11.2,35.2,36.2,9.22,3.37,3.49,110.0,17.9,33.7,36.2
17.0,12.7,47.4,114.0,48.7,8.06,16.5,784.0,5.09,14.1,45.3
16.0,29.2,17.3,23.9,20.2,38.2,57.3,519.0,12.0,31.9,63.8
17.6,14.3,18.9,15.8,6.26,46.6,71.0,578.0,11.5,17.2,67.3
26.7,15.7,25.3,31.1,5.67,8.66,29.7,1009.0,12.6,42.6,33.7
32.8,13.5,1.61,1.0,6.04,56.2,78.4,1055.0,12.9,34.6,40.7
125.0,71.0,25.0,34.0,14.3,30.8,40.3,457.0,11.9,32.8,26.9
19.3,19.1,20.5,248.0,27.6,58.3,80.6,255.0,16.0,22.5,38.9
11.5,11.8,31.9,322.0,51.4,10.3,24.4,578.0,6.26,15.8,29.4
28.6,14.7,15.8,211.0,20.4,8.82,15.8,649.0,28.4,51.9,83.5
24.1,21.1,2.17,1.83,2.92,3.02,17.2,127.0,13.0,36.8,93.1
21.9,10.2,24.8,58.8,14.9,24.1,41.0,302.0,6.38,22.3,50.5
19.3,8.2,22.1,73.0,22.9,13.6,22.1,770.0,24.4,50.9,82.8
32.8,22.1,16.3,17.2,7.7,17.3,27.6,638.0,11.1,27.9,54.7
13.0,17.5,10.1,46.6,6.61,23.1,47.8,519.0,8.28,27.9,40.7
34.9,52.8,20.9,18.9,4.87,22.7,33.7,649.0,5.0,17.0,17.5
24.4,32.5,17.2,32.2,11.8,44.5,61.5,346.0,8.9,14.3,21.5
14.2,18.1,23.5,21.9,9.06,36.8,62.6,445.0,9.39,24.8,26.2
31.6,15.1,9.82,235.0,24.1,9.73,31.9,770.0,8.74,27.4,46.1
52.8,32.8,4.03,9.82,8.35,42.9,67.9,791.0,10.7,21.3,55.2
105.0,34.9,20.9,27.6,4.57,42.6,66.1,505.0,49.1,82.0,114.0
64.9,38.2,13.6,149.0,37.2,34.0,51.4,445.0,26.4,52.3,87.4
24.6,13.3,10.8,21.5,8.98,26.7,38.9,334.0,7.37,11.2,36.8
48.3,35.2,14.7,26.4,2.84,12.9,30.5,791.0,19.3,35.9,33.4
20.7,17.8,22.3,20.9,16.7,33.7,50.0,491.0,27.9,47.0,47.8
32.2,22.5,22.3,107.0,8.28,18.4,41.0,750.0,8.06,36.8,66.1
25.9,22.3,32.2,95.6,50.0,13.9,24.4,1094.0,5.67,13.2,30.8
17.6,17.9,14.3,25.5,12.5,43.3,79.1,557.0,9.91,16.7,25.0
25.7,10.4,18.6,19.6,9.65,14.9,34.9,1027.0,10.0,30.0,57.8
9.56,15.8,15.7,14.5,2.35,22.5,42.9,806.0,11.5,17.3,40.0
48.3,23.5,33.1,111.0,31.1,6.73,30.2,743.0,4.87,23.9,41.4
22.5,14.2,10.6,176.0,15.7,25.0,43.3,316.0,13.1,25.7,50.9
22.7,3.37,20.5,30.2,8.9,18.8,40.0,784.0,19.5,31.6,32.5
76.4,46.1,27.4,41.4,7.37,52.3,76.4,552.0,1.41,29.2,46.6
20.5,9.73,20.5,23.3,9.06,33.1,46.1,487.0,11.1,23.9,36.2
12.6,39.2,23.3,18.8,3.79,59.4,96.5,667.0,12.2,32.5,31.6
43.7,23.1,17.0,17.9,2.86,38.2,47.0,264.0,7.91,15.4,24.1
18.1,15.4,21.1,61.0,10.8,14.7,23.9,389.0,7.99,15.7,39.6
126.0,21.9,20.9,25.0,9.91,16.7,23.7,474.0,14.1,24.4,48.7
23.7,25.5,16.4,289.0,22.1,25.9,32.2,441.0,51.9,83.5,104.0
13.7,9.39,17.6,17.3,2.0,17.5,27.6,246.0,12.5,22.5,34.0
53.3,36.2,18.4,23.1,9.56,16.3,28.1,710.0,8.82,12.1,35.5
16.8,20.7,3.92,20.7,10.6,30.2,51.4,328.0,11.4,28.9,37.9
27.6,13.0,11.2,14.6,9.82,65.5,93.1,418.0,14.3,26.9,51.9
27.6,17.9,21.3,20.0,5.47,17.3,30.5,389.0,7.3,16.3,34.6
28.9,15.1,14.6,5.14,29.2,63.8,79.9,191.0,22.3,36.2,51.4
22.5,62.1,15.7,21.5,22.7,64.9,121.0,1197.0,8.28,26.9,27.6
4.29,13.2,27.1,24.1,11.5,11.3,32.8,523.0,6.85,14.6,12.2
9.65,31.9,14.7,30.8,8.82,28.1,48.7,649.0,20.4,39.6,39.2
22.9,21.9,14.9,26.4,8.43,55.2,91.4,882.0,9.56,17.5,32.5
14.6,9.56,12.3,15.0,17.8,48.3,66.7,567.0,10.9,24.6,21.9
24.6,22.7,13.6,75.0,6.73,20.2,37.9,500.0,9.73,38.2,106.0
37.2,37.9,13.3,154.0,17.2,37.2,50.9,313.0,16.4,28.4,31.3
85.8,106.0,9.22,257.0,34.3,14.7,18.9,94.7,9.73,30.5,30.2
17.3,19.6,11.9,83.5,13.3,15.1,27.4,523.0,4.87,12.3,31.3
9.22,28.1,19.6,14.9,6.92,47.8,76.4,813.0,12.9,18.1,26.9
23.1,16.4,11.9,46.6,1.01,2.94,25.3,461.0,8.35,15.5,10.6
13.3,10.2,19.5,20.5,5.0,6.92,15.7,717.0,20.0,32.5,61.5
20.9,16.3,8.28,111.0,5.67,30.2,52.3,474.0,13.9,30.2,39.2
100.0,73.0,23.1,26.4,11.1,9.06,28.4,496.0,23.1,47.0,62.6
17.8,17.9,10.2,24.1,21.7,38.2,39.6,308.0,15.0,25.7,36.2
29.2,16.3,9.82,28.1,4.45,23.1,54.7,1420.0,17.9,28.1,54.7
19.5,15.4,22.1,21.5,10.3,34.9,52.8,661.0,7.77,17.5,32.2
47.4,26.2,41.4,202.0,30.2,7.37,16.7,578.0,2.21,23.5,25.3
7.5,11.7,21.9,28.6,14.7,3.52,24.8,433.0,7.3,23.7,51.4
47.0,18.6,13.3,35.5,3.16,20.5,28.9,578.0,10.4,24.1,36.5
10.6,14.6,14.7,22.3,9.91,12.7,44.9,1065.0,14.2,30.0,76.4
33.1,58.8,29.7,368.0,34.3,40.7,53.8,906.0,14.1,28.1,57.3
16.3,16.1,5.38,5.62,11.8,28.9,41.0,300.0,8.13,20.0,25.0
26.2,11.3,4.91,2.69,9.82,32.2,50.0,382.0,8.13,17.8,18.1
18.4,9.31,25.9,305.0,47.4,28.6,43.7,359.0,24.1,53.8,89.0
17.6,18.9,17.8,20.7,10.9,5.99,50.0,588.0,9.82,23.5,39.6
18.8,8.74,1.0,7.1,11.0,5.52,20.5,523.0,14.5,25.0,59.4
36.2,10.8,47.8,53.3,5.73,8.9,26.2,965.0,2.33,13.7,51.9
7.37,11.1,12.7,107.0,9.14,13.0,23.7,644.0,22.7,39.2,49.1
17.9,12.3,1.02,10.6,11.4,2.23,29.4,474.0,8.66,2.33,12.1
19.6,18.9,18.1,38.2,23.3,4.7,27.6,851.0,10.0,34.6,49.1
17.9,19.8,41.4,191.0,18.8,3.72,27.4,372.0,10.1,21.7,29.7
12.6,16.3,15.5,62.6,19.1,28.6,47.0,483.0,6.32,20.0,43.7
75.7,57.3,23.3,202.0,36.5,4.7,12.4,441.0,12.5,23.3,70.4
35.5,25.0,13.9,103.0,15.1,15.0,22.7,594.0,12.1,19.8,33.7
33.1,22.7,4.22,3.08,12.5,60.4,107.0,1358.0,7.7,6.55,30.5
15.3,7.17,19.8,22.9,7.91,14.5,38.9,644.0,21.7,45.7,110.0
14.1,22.3,15.3,343.0,40.7,28.6,47.4,334.0,7.3,52.3,115.0
28.1,24.8,20.9,23.7,6.38,12.5,27.1,414.0,13.1,27.6,32.8
8.13,18.3,19.6,21.5,11.5,29.4,50.5,349.0,5.62,18.6,31.1
11.2,49.6,26.4,44.5,33.7,26.9,47.8,382.0,7.99,26.4,40.3
28.4,22.3,36.5,33.1,11.2,35.9,56.2,294.0,16.5,30.0,67.3
25.7,15.3,35.2,38.2,2.05,36.5,56.2,588.0,9.56,21.3,40.0
11.7,15.5,28.1,33.4,9.65,38.9,50.5,604.0,4.14,9.47,43.7
124.0,73.0,18.6,30.2,8.2,11.9,29.7,403.0,27.9,64.9,112.0
17.2,12.3,17.3,178.0,31.9,32.5,48.3,496.0,16.0,34.0,28.1
13.7,18.6,15.0,106.0,9.47,8.9,18.9,583.0,11.5,18.3,31.6
66.7,31.1,12.1,213.0,10.2,44.9,51.4,279.0,6.98,21.9,39.2
26.7,19.1,18.9,22.1,7.91,25.3,36.2,328.0,4.29,2.23,13.3
22.7,16.1,14.5,70.4,15.0,19.6,22.3,692.0,10.6,31.6,27.6
26.2,17.2,7.17,106.0,16.0,9.73,15.7,578.0,13.8,26.7,89.0
17.3,8.66,2.92,9.22,3.72,52.3,97.3,1358.0,13.5,19.6,30.2
38.2,34.0,13.2,20.5,11.9,4.91,12.7,441.0,22.5,30.2,73.0
11.2,22.7,12.2,139.0,10.1,12.7,26.9,547.0,31.9,41.4,52.3
66.7,42.6,16.7,10.5,4.45,28.6,39.6,302.0,33.7,50.5,77.7
1.01,1.0,1.73,4.96,5.83,42.6,70.4,509.0,16.4,26.7,47.4
22.1,6.67,8.98,168.0,9.22,15.4,34.9,547.0,15.4,47.0,66.1
21.5,11.0,10.2,209.0,16.0,13.5,19.5,583.0,28.6,42.9,79.9
20.7,15.7,18.6,114.0,30.5,31.1,50.9,385.0,11.9,26.7,53.3
15.1,14.5,10.7,10.7,2.35,32.8,55.7,334.0,7.99,16.1,34.6
17.0,14.9,24.4,29.2,13.5,64.4,103.0,1334.0,16.5,42.6,63.2
23.9,15.1,26.9,19.5,3.4,5.67,21.5,692.0,15.0,35.5,45.3
28.9,16.1,13.2,62.6,21.7,21.3,31.3,519.0,8.35,18.3,15.5
70.4,55.2,9.14,16.3,10.0,37.5,55.7,422.0,10.9,23.9,32.8
20.9,11.4,26.4,26.7,14.7,32.5,60.4,514.0,16.5,20.7,40.0
89.0,67.3,16.0,24.1,5.09,27.4,36.8,470.0,19.1,21.1,31.1
12.9,4.14,17.5,13.1,10.3,3.34,33.1,710.0,10.7,37.9,81.3
17.3,13.8,29.7,313.0,41.8,35.9,48.3,445.0,11.7,35.2,73.7
74.3,42.2,24.1,28.6,7.57,18.4,37.9,552.0,22.5,39.6,47.8
18.3,20.9,49.6,114.0,25.7,38.5,52.8,449.0,18.3,26.9,45.7
38.9,9.91,35.5,93.9,21.9,8.51,54.7,1186.0,5.73,34.6,38.5
25.0,10.0,17.2,17.0,3.31,34.6,46.6,281.0,9.65,17.0,48.7
22.5,14.3,13.1,122.0,20.9,35.9,71.7,1186.0,9.82,30.5,28.1
9.73,3.05,30.5,30.2,10.4,15.0,57.3,1144.0,11.1,20.0,49.6
21.5,37.9,22.3,24.4,6.44,37.5,55.7,429.0,5.78,27.4,52.3
11.2,13.2,17.6,7.04,13.8,32.5,46.1,410.0,2.57,64.9,3.31
3.96,13.7,12.0,123.0,13.2,35.2,53.8,615.0,3.43,23.1,35.2
25.7,8.58,25.3,27.6,8.74,28.6,37.5,426.0,11.2,26.2,32.2
7.3,16.8,12.7,202.0,16.7,28.9,49.1,594.0,5.05,30.2,28.1
30.0,20.7,20.0,17.8,12.1,3.96,17.3,407.0,10.9,26.2,66.7
26.2,4.14,11.5,15.0,10.3,12.1,21.9,578.0,15.1,30.0,53.3
27.9,14.3,9.65,14.3,7.84,19.6,33.1,331.0,5.94,18.9,26.4
16.3,20.0,16.1,25.3,1.45,55.2,78.4,505.0,10.4,18.9,44.5
13.7,13.0,25.5,28.6,8.74,16.4,41.4,466.0,13.3,31.9,50.9
22.7,19.6,26.2,26.7,18.9,16.8,30.5,615.0,13.3,25.0,39.6
36.8,14.5,17.5,23.5,9.06,9.31,41.4,1298.0,44.9,71.7,119.0
8.06,15.7,27.9,31.3,9.47,14.2,36.8,851.0,9.82,15.4,37.2
40.0,23.7,2.15,60.4,8.28,23.9,45.7,284.0,8.35,7.3,43.3
12.7,15.8,16.4,13.1,3.34,21.9,46.1,461.0,9.14,20.0,28.1
29.7,26.2,10.8,25.9,13.7,19.5,30.2,843.0,3.68,18.8,48.7
16.7,9.82,20.2,372.0,57.8,65.5,89.0,362.0,8.43,15.4,40.3
10.3,11.8,13.7,85.8,20.0,45.3,77.0,1186.0,13.7,20.2,33.1
20.4,17.6,18.4,20.7,3.13,13.6,27.4,806.0,13.8,33.7,70.4
8.82,6.38,17.9,15.1,3.75,35.9,50.9,445.0,37.5,46.1,34.6
73.0,67.9,35.2,63.2,18.9,42.2,66.1,523.0,13.9,21.9,14.1
22.1,21.7,16.4,18.8,2.57,11.2,24.6,594.0,8.51,24.4,38.5
33.4,14.6,9.73,157.0,13.6,28.4,47.8,478.0,6.85,12.9,16.5
25.9,16.1,13.6,16.1,15.7,29.4,44.9,599.0,3.49,32.8,41.0
76.4,50.5,5.99,13.5,15.0,36.5,63.8,509.0,12.7,19.3,34.3
20.5,8.43,20.9,23.3,8.66,33.4,54.2,311.0,9.56,21.1,25.5
30.0,17.0,29.4,31.9,5.05,13.8,23.7,267.0,14.2,30.5,27.1
27.6,9.65,5.62,10.4,8.35,38.9,73.7,1286.0,10.6,19.5,37.5
13.8,12.3,24.8,20.7,7.3,39.2,57.8,426.0,13.7,26.7,35.5
16.3,20.9,51.9,66.1,37.9,7.17,18.8,626.0,16.3,43.3,31.1
76.4,70.4,21.1,25.7,5.33,38.5,62.1,483.0,15.4,16.3,44.1
21.7,22.5,21.9,29.7,7.57,37.5,69.8,723.0,7.57,17.3,18.6
22.3,7.7,38.9,75.0,8.2,2.33,18.8,422.0,42.2,61.5,73.0
14.5,40.0,12.7,143.0,34.0,62.1,109.0,1144.0,9.56,24.8,40.3
61.0,42.6,18.1,27.9,4.66,10.3,16.5,337.0,37.5,73.0,119.0
27.4,15.3,19.5,29.2,9.39,64.9,87.4,764.0,6.85,34.3,20.5
7.91,12.7,9.91,22.3,7.64,32.8,48.3,302.0,8.51,21.7,39.6
10.9,18.4,18.3,10.6,5.52,40.7,60.4,343.0,8.51,20.5,34.6
17.3,12.6,24.6,30.0,6.98,16.3,26.2,372.0,18.6,32.2,38.9
175.0,43.3,29.4,41.4,16.8,1.96,10.1,213.0,5.09,4.66,4.22
41.8,39.6,12.0,126.0,11.1,7.37,24.4,528.0,17.8,33.7,57.3
41.8,16.1,28.6,25.0,8.82,18.4,31.3,483.0,11.5,38.2,76.4
16.7,12.7,14.7,77.7,13.2,5.99,42.6,441.0,8.66,25.9,44.1
16.8,16.5,25.0,20.9,7.91,53.3,85.8,813.0,20.7,40.7,19.8
7.43,10.6,13.1,93.1,10.9,42.9,57.3,365.0,6.26,20.7,38.9
17.3,16.1,13.2,14.7,5.62,12.9,30.8,621.0,20.0,42.2,76.4
25.9,17.2,17.8,13.9,4.07,25.5,27.9,382.0,11.3,23.7,47.8
7.37,14.1,34.3,32.8,9.31,23.7,40.3,610.0,30.5,60.4,114.0
14.3,15.8,32.5,32.2,18.3,6.67,16.5,1000.0,11.1,17.8,36.8
19.1,13.2,24.4,147.0,14.6,66.7,93.1,757.0,12.6,43.7,82.8
12.5,9.06,14.2,179.0,23.7,13.0,30.0,400.0,22.5,42.9,59.9
11.7,5.23,24.4,42.6,9.82,42.6,59.4,533.0,3.65,16.8,44.9
10.3,18.3,23.9,27.4,1.22,24.4,38.2,710.0,18.8,15.0,41.0
13.7,11.3,27.6,30.2,4.41,12.5,19.6,505.0,10.6,19.6,48.7
14.5,9.65,5.67,302.0,20.9,34.0,55.7,311.0,13.1,28.6,37.9
8.9,20.0,23.5,21.7,2.89,1.1,13.9,178.0,15.7,22.3,39.6
25.3,7.57,22.3,29.2,11.0,22.7,31.9,267.0,15.5,29.2,61.0
6.79,5.57,47.8,176.0,57.8,27.4,45.7,352.0,17.0,20.0,22.1
52.3,31.3,21.9,139.0,17.5,21.5,33.7,433.0,16.1,25.0,29.7
30.0,17.9,18.1,17.2,2.86,18.3,36.5,445.0,11.5,22.9,41.4
21.3,22.7,8.35,149.0,16.1,23.7,38.9,289.0,20.5,38.5,49.6
11.8,8.35,22.3,24.8,4.83,13.6,13.8,328.0,5.78,26.9,30.0
47.4,19.3,22.7,30.8,6.92,30.0,45.3,562.0,7.23,31.9,49.1
37.9,12.3,18.4,33.1,13.2,5.38,12.2,588.0,11.4,22.1,6.92
95.6,49.6,23.1,30.5,6.55,22.3,37.5,491.0,5.52,11.8,33.4
98.2,71.7,18.3,23.1,7.5,28.4,49.1,422.0,11.0,22.5,37.9
15.5,5.09,10.0,142.0,18.4,22.5,34.6,437.0,15.5,32.8,67.9
20.2,25.7,12.7,155.0,18.6,6.67,48.7,453.0,11.9,24.4,37.5
79.9,48.3,20.9,19.6,2.86,28.9,24.6,457.0,17.2,24.4,104.0
2.97,6.98,15.5,103.0,10.6,34.3,50.9,382.0,10.9,19.8,30.2
20.0,19.3,14.5,28.4,10.3,24.1,53.8,284.0,9.82,31.3,52.3
25.9,18.8,6.61,20.7,8.43,14.5,33.4,594.0,6.32,12.2,1.0
21.5,10.6,3.22,2.44,7.43,29.7,43.3,372.0,6.49,14.9,23.1
14.9,14.7,24.6,34.3,12.5,13.3,17.6,604.0,13.9,14.1,41.0
10.5,15.5,13.5,19.6,1.68,17.6,42.6,667.0,12.5,33.4,73.7
72.3,62.6,21.7,27.4,15.4,24.1,35.5,281.0,15.0,12.2,41.0
22.9,35.5,16.5,14.9,5.28,53.3,86.6,567.0,10.4,33.1,24.6
16.1,26.2,20.2,18.8,5.94,23.5,36.2,379.0,26.7,40.7,67.9
12.0,6.15,17.3,44.1,8.82,59.9,93.1,604.0,15.0,31.1,49.1
24.8,34.0,13.3,18.4,6.92,27.1,46.1,858.0,10.7,34.3,39.6
14.2,13.2,11.9,100.0,5.19,37.9,57.8,757.0,11.8,19.1,40.3
62.1,47.0,15.4,22.7,5.78,36.2,49.6,461.0,12.2,19.6,37.5
10.5,6.98,23.5,35.5,5.23,32.2,53.8,851.0,14.1,20.2,78.4
3.43,1.96,9.22,183.0,22.9,10.5,15.8,632.0,19.5,36.2,1.12
29.4,1.0,15.5,30.0,17.5,8.43,18.4,340.0,18.4,61.0,6.1
19.3,1.01,22.3,239.0,38.2,26.2,26.2,337.0,1.0,3.11,1.09
42.2,6.49,22.5,21.9,16.0,15.5,19.6,241.0,1.0,82.8,1.24
136.0,1.0,41.4,57.8,15.5,13.2,17.9,305.0,1.0,8.66,1.0
29.2,2.13,22.9,25.5,3.43,13.0,17.2,292.0,1.0,1.63,1.21
16.4,1.01,32.8,35.2,6.26,10.2,16.8,233.0,1.0,25.5,6.98
20.2,1.01,15.3,257.0,31.3,1.0,3.05,8.58,1.3,1.0,3.72
138.0,1.01,52.3,178.0,58.3,23.5,23.9,385.0,1.0,3.49,2.69
77.0,5.83,15.0,15.1,13.5,8.28,13.7,239.0,1.0,1.01,2.33
41.8,1.01,1.0,6.32,1.75,7.91,8.35,308.0,1.0,1.01,1.6
31.6,1.01,13.7,77.0,26.2,12.6,13.9,316.0,1.0,1.0,2.09
1.0,1.0,48.7,202.0,62.1,5.83,16.7,461.0,1.0,5.52,2.44
22.9,1.0,21.7,138.0,39.2,24.6,28.1,349.0,1.84,1.0,4.29
11.1,1.01,17.6,365.0,46.6,17.5,24.1,267.0,1.0,1.01,1.03
17.0,1.01,23.1,26.9,21.5,2.53,11.8,305.0,1.53,37.2,2.33
20.0,1.0,2.74,4.7,23.7,47.8,65.5,1446.0,1.0,27.6,1.5
20.5,1.01,8.74,27.6,22.5,7.1,10.4,257.0,1.0,1.75,1.0
43.3,1.0,8.51,22.5,1.0,13.8,23.3,578.0,1.0,1.01,1.49
5.62,1.11,41.4,34.9,7.43,34.6,41.4,538.0,1.0,1.0,1.21
71.0,1.0,10.7,14.2,29.4,2.17,11.2,346.0,1.0,13.2,3.37
42.9,2.13,21.3,33.1,20.4,7.37,11.8,352.0,1.0,2.62,1.37
12.4,1.07,9.31,22.3,13.1,11.7,22.5,274.0,1.0,34.6,2.19
25.5,1.01,24.4,26.7,46.1,20.7,26.4,302.0,1.0,7.84,1.0
15.7,1.01,41.0,49.1,25.9,40.0,56.7,890.0,3.19,11.7,1.64
21.3,1.01,2.11,11.8,9.82,16.1,25.9,426.0,1.0,6.32,1.47
40.3,1.03,23.9,62.6,20.9,9.22,19.8,334.0,1.0,1.01,1.96
36.5,1.21,28.9,30.0,11.4,5.09,22.5,235.0,1.0,1.0,1.0
27.4,4.29,16.8,44.9,16.0,1.73,11.2,271.0,1.24,28.1,1.86
82.0,1.33,9.31,213.0,15.8,14.2,19.5,257.0,1.0,82.8,1.26
170.0,1.0,20.2,138.0,13.7,14.1,11.7,352.0,1.0,1.0,1.41
16.3,1.2,29.7,119.0,37.9,12.5,11.3,235.0,1.21,93.1,1.93
40.3,2.11,18.4,115.0,25.0,12.1,19.3,281.0,2.92,38.5,4.49
21.3,1.01,20.9,48.7,21.3,24.6,24.4,372.0,1.0,1.83,1.0
52.3,1.01,16.5,29.7,23.1,8.9,17.3,343.0,1.0,7.1,2.27
20.0,1.01,25.3,27.9,1.0,10.2,15.1,239.0,1.0,3.52,1.01
29.2,1.01,15.4,41.8,24.4,11.3,27.9,429.0,1.0,71.0,1.27
29.7,1.0,26.9,26.9,31.1,26.7,34.9,308.0,1.0,44.5,1.0
76.4,1.36,8.43,4.83,1.0,10.8,17.6,355.0,1.0,4.07,1.01
40.0,1.01,6.79,9.47,3.62,13.1,11.8,389.0,1.0,1.55,1.54
44.1,1.01,28.1,22.5,10.6,21.1,37.2,445.0,1.0,8.98,1.88
37.2,1.0,11.5,18.8,25.3,34.0,35.2,319.0,1.06,1.0,2.39
70.4,1.0,9.65,18.9,23.9,10.1,14.7,244.0,1.01,1.51,1.01
37.9,1.01,7.17,21.1,20.2,1.5,10.3,615.0,1.0,1.01,1.5
39.2,1.68,22.1,191.0,30.8,4.96,17.5,396.0,1.0,1.86,1.31
32.2,1.01,20.4,89.0,31.9,5.09,25.3,403.0,1.0,5.62,3.52
35.9,1.01,7.43,17.5,19.5,13.0,16.8,368.0,1.0,11.1,1.83
52.3,1.01,7.99,16.3,9.39,18.8,33.4,519.0,7.3,76.4,4.78
35.5,1.01,14.7,20.0,11.7,7.84,10.7,257.0,1.0,1.43,1.95
34.3,1.01,36.2,45.3,34.0,6.32,9.31,244.0,1.0,1.0,2.69
24.1,1.01,27.9,27.4,32.2,58.8,71.7,1322.0,1.0,2.41,2.11
71.0,1.38,24.1,150.0,46.1,13.7,17.2,276.0,1.0,1.0,1.73
86.6,1.01,41.4,279.0,66.7,51.9,69.2,851.0,1.0,1.09,1.47
143.0,1.01,16.1,122.0,26.7,15.1,43.3,1134.0,1.0,3.46,1.0
8.28,1.0,13.9,137.0,30.5,10.0,10.8,302.0,2.23,1.0,2.44
29.4,1.04,10.6,35.2,22.5,12.0,20.5,352.0,1.0,1.0,1.0
40.3,1.06,24.6,26.2,18.3,6.15,10.5,259.0,1.0,4.18,2.29
27.9,1.01,20.5,20.2,9.31,19.6,28.1,292.0,1.27,12.0,1.79
32.2,1.33,10.6,25.7,6.38,3.22,5.33,392.0,1.0,1.01,2.59
173.0,1.0,5.83,11.3,11.0,22.3,27.6,322.0,1.0,17.3,1.27
35.9,1.01,14.3,85.1,25.7,6.32,9.82,262.0,16.5,4.7,1.0
84.3,1.36,12.3,200.0,42.9,3.85,11.1,264.0,1.0,1.36,2.84
