HISTORY,CVP,PCWP,HYPOVOLEMIA,LVEDVOLUME,LVFAILURE,STROKEVOLUME,ERRLOWOUTPUT,HRBP,HREKG,ERRCAUTER,HRSAT,INSUFFANESTH,ANAPHYLAXIS,TPR,EXPCO2,KINKEDTUBE,MINVOL,FIO2,PVSAT,SAO2,PAP,PULMEMBOLUS,SHUNT,INTUBATION,PRESS,DISCONNECT,MINVOLSET,VENTMACH,VENTTUBE,VENTLUNG,VENTALV,ARTCO2,CATECHOL,HR,CO,BP
-0.023547,1.007292,1.068669,0.007107,0.928337,-0.00155,0.982696,-0.096277,-0.017408,-0.00512,0.961063,-0.033084,0.005627,-0.037303,1.969046,-0.055374,-0.043429,0.961111,1.009083,1.999602,2.018432,0.983143,-0.069055,0.072115,0.030944,1.438939,0.010373,1.039619,-0.037834,1.585601,1.410541,-0.010137,-0.044328,0.045091,1.071622,1.076333,-0.089879
-0.008366,0.00787,-0.100362,-0.00503,0.012178,0.033379,0.923322,-0.056645,1.982889,-0.037868,0.109446,0.030456,0.033237,0.015035,0.022691,0.456472,-0.01623,0.507522,0.970062,0.042748,0.928098,0.966822,0.052916,-0.101064,-0.068141,-0.044891,0.038249,0.9679,0.972461,1.426931,0.435616,0.090624,1.006979,-0.0426,0.077004,1.9841,0.085324
-0.088673,1.113533,1.024378,-0.066324,0.998549,0.017807,0.977275,-0.060696,0.026185,1.028134,0.014686,2.01792,0.034843,-0.051712,2.020842,0.063254,0.051091,1.481414,0.998053,1.996439,2.005343,1.022514,-0.058022,0.004181,-0.038698,1.07917,1.001982,-0.0199,0.009871,1.477503,0.9799,1.473182,0.997444,0.044246,1.01823,1.013722,2.04752
0.014634,1.046074,0.976486,-0.019655,0.989286,0.032285,0.975675,0.016071,0.00255,2.011339,1.055393,2.011955,0.03974,-0.034181,0.898832,0.446656,0.030111,0.004216,0.979646,0.952047,-0.115383,1.03228,-0.002511,0.009237,0.001234,-0.085428,0.04149,1.026363,1.504407,1.031383,1.036377,1.595028,1.082499,0.050802,0.983029,0.931999,1.038154
-0.050129,1.026011,1.013137,0.011615,0.992037,0.013644,1.016575,-0.002951,2.008343,1.005228,-0.039594,-0.003068,0.028964,-0.017805,0.014227,0.92533,1.041211,1.617044,0.977675,1.004207,0.083682,0.957873,0.104932,0.960077,1.975398,0.058297,0.027423,0.995728,0.052178,0.075004,1.00347,1.538059,0.100917,1.019397,2.044264,1.957643,1.991115
0.095387,1.949088,2.06792,0.993514,2.001522,-0.068281,0.98875,0.907108,0.977495,-0.001449,0.978403,1.909393,0.074571,-0.072664,2.061667,0.498103,0.997817,0.952801,0.998138,2.083231,1.983777,0.977565,0.025844,0.022694,-0.031024,0.455117,0.024926,0.881169,1.073836,0.026995,0.48583,0.000262,1.000152,-0.050201,0.922145,1.057387,2.117632
0.061902,1.004333,2.000471,1.029272,1.937811,-0.010093,0.012983,0.054029,0.013538,1.962495,0.048517,1.972482,-0.035562,-0.027611,0.993965,0.05014,-0.028134,0.621819,0.979725,2.012095,-0.055303,1.000661,-0.008177,0.011976,2.002327,1.433564,-0.028986,0.975309,1.463631,0.919657,0.559391,0.453333,1.051261,1.041636,1.983435,1.008789,0.99172
-0.032775,1.040184,1.023715,-0.080669,0.938674,0.037192,1.03047,0.006842,0.038202,1.958689,0.025949,2.003576,-0.035742,0.090886,-0.014611,0.902896,0.030125,1.471568,1.013837,0.974412,1.003264,0.942011,-0.043061,0.050737,-0.034999,0.951495,0.007381,1.02954,0.981582,0.513377,0.48171,0.03838,0.045832,-0.088931,0.919975,1.059007,1.007909
-0.001374,0.996379,0.998888,0.037122,0.968644,0.054861,0.996187,0.004261,1.949005,2.065224,0.050367,0.008598,-0.012727,-0.064582,0.989254,-0.034027,-0.005895,1.450848,0.940654,0.952856,1.958189,1.018005,-0.008415,-0.008141,-0.035144,0.489894,0.087177,1.005995,1.530947,1.003359,1.564393,-0.011487,2.037743,0.062075,-0.046179,0.044956,-0.013941
-0.114918,0.99147,1.052849,-0.051827,1.003348,-0.003342,0.951312,-0.048318,0.103977,1.003107,0.002896,0.033667,-0.003858,-0.091837,1.007693,0.516395,0.040224,-0.067935,0.973614,0.003469,0.993044,0.926303,0.018623,0.04196,-0.036653,0.493018,-0.013111,0.925237,1.508652,1.046245,0.062364,0.959186,0.004967,0.033085,0.954745,1.008521,2.112726
-0.004436,1.922904,2.068459,1.037889,2.075639,-0.032399,0.919069,0.030942,-0.061366,-0.086624,0.06189,1.985602,0.003228,-0.083928,2.017294,0.441201,0.037915,0.44021,1.000164,0.0021,0.972281,0.97771,-0.028366,-0.007644,0.077105,0.467042,0.000966,1.033511,0.995795,1.084865,0.043659,1.007123,0.021772,0.037145,1.912651,1.894715,0.948983
0.012157,-0.029214,0.97877,-0.095302,0.928661,-0.02565,0.971904,-0.045811,0.913743,-0.056411,0.036132,1.063285,0.928012,-0.061128,2.002924,0.467871,-0.104123,0.987606,0.997799,0.995121,0.063579,-0.016303,0.04063,0.918846,0.04859,1.39968,0.981182,1.005546,0.510679,1.427889,0.956991,0.433116,1.998005,0.019077,0.905859,1.042277,2.049979
-0.074564,0.95237,2.008276,0.905835,1.991181,0.025131,-0.022601,0.004896,0.957528,1.957578,-0.000387,0.082566,0.029516,0.035496,1.035002,0.067821,-0.007369,1.005135,0.994812,0.041147,0.995961,0.990294,0.040962,0.981296,0.091442,0.001211,1.027827,0.982141,1.50734,1.612118,1.514091,0.895309,1.013936,-0.07721,1.006751,0.005617,0.983438
0.01978,0.937855,0.03524,0.106475,1.087572,0.056815,1.004471,0.018537,0.064879,1.011832,1.055105,0.972487,0.001681,0.02176,0.033564,1.003878,-0.031974,0.470162,0.924959,1.100441,1.98086,1.032986,0.007183,0.025537,0.057401,1.48578,1.072327,1.028302,0.492358,0.5156,1.469011,0.02231,1.010716,-0.057993,0.015944,-0.036272,-0.09477
-0.029319,1.070985,1.088081,0.062552,1.024755,0.104439,0.90213,-0.096196,1.018675,-0.070823,1.012533,2.032845,0.038588,0.023651,0.015826,1.45662,-0.041039,1.49258,0.974843,-0.000692,1.024465,1.006067,0.060312,1.019322,-0.028708,0.492731,-0.030531,1.032482,0.023879,0.972052,1.41385,0.979201,2.027728,0.979449,2.06594,1.967052,-0.072273
0.013368,0.964339,1.044898,-0.047958,0.942192,-0.003177,0.942807,0.0408,0.999464,2.025911,-0.077621,0.945083,-0.005668,0.080559,2.034431,-0.053273,0.023373,1.483913,1.015869,1.020911,1.915197,1.085079,-0.03628,1.023353,-0.007062,0.027209,-0.018154,1.046481,0.544173,0.568514,1.462201,-0.026534,0.906056,0.068399,1.008128,0.984625,1.041655
0.023521,1.012799,0.99348,0.016095,1.035866,-0.054985,0.089072,0.029258,0.013535,2.034832,0.111028,0.892782,-0.026607,0.025675,1.060116,0.470844,-0.009697,1.495844,1.031566,-0.041738,-0.013727,0.951067,-0.02604,0.050516,0.054489,1.463457,0.021017,1.066021,0.962395,0.04896,0.423609,0.023713,0.967411,-0.030235,0.957955,1.032067,0.964084
0.088869,0.985755,1.004644,-0.006264,0.939061,-0.038754,0.98926,0.036587,0.012722,1.97255,-0.057954,0.978119,0.049231,-0.020486,1.009709,1.649651,0.059656,0.45696,1.082295,2.083506,0.027263,0.967886,-0.047276,-0.049697,1.939764,0.938494,0.001212,0.974933,-0.033706,1.085233,1.070542,0.518528,1.005955,0.023674,1.977241,0.055141,-0.0431
-0.007401,2.041858,1.97168,1.036565,1.995057,-0.020665,-0.064118,-0.11422,1.913079,0.014837,0.044941,0.929828,-0.064254,0.001974,1.029066,0.450602,-0.003689,0.013233,0.941164,0.009747,0.936482,0.960526,0.035999,0.051599,0.068347,1.035078,-0.077088,1.046064,-0.024437,1.513251,0.528282,-0.034508,-0.083691,0.025526,0.922205,2.007906,1.990096
-0.059374,0.998121,0.967789,-0.023817,1.03804,0.108404,1.008973,0.002925,1.964331,-0.03555,1.055356,2.056255,0.947492,-0.001098,1.945204,1.124087,-0.028104,1.007866,-0.101232,-0.014453,-0.07436,0.99546,-0.027154,1.018762,0.009017,1.506771,0.003156,0.953519,0.986444,0.499889,0.023903,1.028516,-0.027054,-0.039003,1.025468,1.036593,1.936497
0.122678,1.041034,1.116257,0.025686,1.071022,-0.035999,1.040869,-0.022172,2.05786,2.01148,0.001807,0.015922,-0.047068,0.09124,1.097495,0.486221,-0.03383,0.013685,1.108344,1.056284,1.966382,1.01565,-0.045479,0.029725,-0.00691,0.490937,0.058753,-0.061941,0.985455,0.50949,1.511983,-0.07281,1.936791,0.03632,0.975552,0.960039,0.992657
0.060059,1.01304,1.041088,-0.016615,1.040999,-0.017771,0.93538,-0.006991,1.960256,2.000978,0.09432,0.918085,0.094697,0.008574,1.002992,0.556231,0.970862,-0.156784,0.97455,1.912526,1.018742,0.959053,0.069306,0.001086,0.067519,1.485578,0.012569,0.984352,-0.017673,1.020387,0.002288,0.977651,0.007562,-0.013767,1.027493,0.988923,1.038291
-0.026286,0.91747,1.017829,-0.042853,0.98118,0.039645,0.998579,-0.012747,0.006859,1.91935,0.948932,1.96917,-0.0293,-0.079299,1.037963,1.506605,-0.050442,1.495925,1.015847,1.964879,-0.049024,0.93767,0.02272,-0.001138,0.047797,0.596534,-0.027756,0.982913,-0.053361,0.969161,1.523474,0.952068,-0.025201,1.00755,2.024257,1.980771,0.938019
0.053619,0.97208,1.097689,-0.115531,0.952517,0.090688,0.969839,-0.037048,2.040274,-0.050784,-0.044266,1.040392,-0.019614,0.060257,0.003515,0.514565,0.03335,1.005018,0.965225,1.111926,-0.096527,0.992139,-0.05011,0.958358,0.007243,1.483019,0.98682,0.99679,-0.021621,1.022485,-0.071333,0.004377,0.034765,0.940021,0.979568,0.991564,1.080052
-0.169544,-0.054375,-0.011812,1.066604,0.075336,-0.001724,0.054835,0.006918,-0.044549,1.947186,-0.008748,2.042456,-0.071727,-0.006503,2.113374,0.049956,0.028321,0.41354,1.030552,2.033976,0.928713,0.919856,-0.025123,-0.040914,-0.066317,0.014708,0.037782,0.000416,-0.033033,1.040379,1.000333,0.522981,2.032019,0.006158,1.996924,-0.021221,-0.023489
0.018429,1.01054,0.079046,-0.091859,1.09484,-0.070455,1.011567,0.018023,0.964427,0.001251,-0.072467,-0.002843,1.022208,0.030452,1.96396,0.501755,-0.024898,0.016038,0.939625,0.996221,-0.087203,0.886388,0.026873,-0.054709,0.025092,0.506778,0.994322,0.918784,0.54945,0.535281,1.449125,-0.058002,1.029439,0.005933,0.95452,0.972812,2.000306
0.039685,1.06873,1.006828,0.068132,1.011219,0.007828,0.959978,0.133145,0.973098,1.079349,0.991861,0.0302,0.049359,0.040643,-0.026015,1.486517,-0.088931,0.943479,0.90902,0.01793,2.028494,0.928065,0.053044,-0.014021,-0.034319,0.964707,0.023068,1.016336,1.047742,1.502812,1.077992,1.067277,2.007326,-0.006371,0.981711,0.989653,-0.002102
1.097881,-0.015764,0.058607,-0.036209,0.08309,0.974089,-0.064301,0.007463,0.024627,-0.09367,0.01325,0.043793,0.005695,-0.068039,1.022914,0.517553,0.038633,0.989236,1.061637,0.04187,2.077525,0.960684,0.014934,0.957687,0.094315,0.006391,-0.052822,0.912389,0.501358,0.015162,0.028533,1.439537,0.970769,-0.033549,0.99553,1.028147,1.014792
-0.007366,1.074291,0.952077,0.958689,0.992399,-0.07871,0.076939,-0.061841,2.069732,1.896363,0.025391,-0.014703,-0.022918,0.052504,0.992067,1.021548,0.108225,1.00845,0.976543,0.987796,-0.0396,1.013745,-0.026762,1.026409,0.115931,0.556715,0.096177,0.905506,0.019123,0.485762,0.550383,0.954651,0.042354,-0.063551,0.03312,0.122442,2.007974
-0.065614,1.053132,1.000218,-0.041812,1.055555,-0.061672,1.075986,-0.078667,-0.031371,0.959303,-0.033263,-0.067539,0.000425,0.044542,-0.053151,1.455084,-0.019962,0.920862,1.002079,2.051366,1.92285,0.97988,0.031117,0.954436,-0.050696,0.513578,0.10157,0.97929,1.044955,0.023018,1.041493,0.503692,-0.023953,0.01577,0.972105,1.025574,-0.022425
0.067468,1.062893,0.050275,-0.057709,0.942598,0.043874,0.991603,-0.00728,1.980404,0.956855,-0.017618,1.974939,-0.0638,0.027897,0.035921,0.073943,-0.02402,0.487033,0.936564,2.003417,1.022819,1.011088,-0.057004,1.018278,0.04909,0.573603,-0.005601,1.017159,1.474158,0.035258,-0.030463,0.022279,0.877935,-0.000226,0.989721,1.009363,1.990546
-0.049679,1.011111,1.06249,-0.034431,0.933279,-0.005093,0.003349,0.088211,0.95663,-0.051093,-0.018147,1.078888,-0.015363,-0.116725,0.973405,-0.063777,-0.028949,0.983983,0.990628,0.049285,0.989746,1.026094,-0.006738,0.011469,0.027304,0.453746,0.012003,0.96698,1.432618,0.913134,-0.095068,1.455317,0.017835,0.995439,2.007298,0.05842,0.99762
0.055685,1.032571,0.971132,-0.099304,0.978956,-0.090522,1.031334,0.023841,2.046137,0.99167,0.004935,-0.015888,0.072942,-0.030592,1.015715,1.536643,0.057013,1.009426,0.954713,0.98024,1.027129,1.00324,0.089178,1.0193,-0.0256,1.48516,0.019565,0.979321,1.547486,0.489018,-0.074506,0.557033,-0.049454,0.003867,0.996438,1.054229,0.981532
0.072252,0.942061,1.020094,0.050623,1.020489,-0.041814,-0.021165,1.019523,2.009111,-0.043583,-0.06254,1.994799,0.025512,0.074892,1.017971,-0.003637,-0.124621,0.976376,1.075815,0.088727,0.976816,1.085068,0.003414,0.887142,0.023127,1.561527,-0.036967,1.015486,0.075182,0.403526,0.580885,0.923196,0.070122,0.99628,1.969009,2.030966,0.010065
-0.071064,1.042887,1.036196,0.018071,0.986404,-0.073131,0.971093,0.083396,1.035402,1.041179,0.045907,2.047109,0.019759,0.030013,1.019286,0.968013,-0.013803,0.055175,1.041887,0.090892,1.926911,1.011453,0.018667,0.058424,-0.084037,1.475383,-0.040758,1.017753,0.014768,1.017694,-0.029828,1.514329,0.967437,-0.060917,0.9493,1.020941,1.040057
-0.133764,1.971813,1.968106,0.975653,2.053349,-0.009154,-0.010139,-0.009654,2.034536,1.044316,-0.04684,0.007023,-0.078432,-0.063109,0.98944,1.442245,0.030001,1.023146,1.019213,0.054714,0.011835,1.117279,-0.002501,-0.00237,-0.014931,1.571191,-0.023635,1.05812,0.010392,1.464147,1.498824,0.964843,1.010655,-0.009596,0.986846,1.962777,1.031023
0.066289,1.969658,0.050377,1.024942,1.972577,0.058283,1.015111,-0.047021,-0.053717,-0.066801,-0.112476,-0.0515,1.033102,0.028813,0.938478,0.992611,-0.016579,1.499634,0.866149,1.948616,0.950648,1.066334,-0.015217,-0.011142,0.015241,0.459904,0.038446,0.999997,0.546376,1.487387,0.489061,0.96078,2.071115,-0.058944,0.967833,1.007108,1.006685
-0.06705,0.940149,0.998853,-0.035212,0.909704,-0.080445,0.988824,-0.057268,1.981737,-0.010165,0.97153,1.051555,-0.044076,0.03668,1.031768,1.480828,0.111156,0.485873,1.077393,2.042792,0.016999,1.064876,0.01195,0.959329,0.002099,0.025124,0.000851,1.001276,0.015106,1.463319,1.524227,1.023221,2.046829,0.004262,1.029202,0.997077,1.002886
0.022418,-0.072203,0.059253,0.9765,-0.008066,0.907887,-0.041512,0.004268,1.012358,2.006595,-0.057269,0.951546,-0.060461,-0.031448,-0.067965,1.38416,-0.053649,0.96607,0.97449,2.036485,-0.005437,0.964646,-0.04842,1.02796,0.998159,-0.033325,0.044426,0.980607,1.524059,1.612615,0.063155,1.442403,-0.041304,0.975014,1.944466,0.905973,1.05982
-0.031649,0.901943,0.985651,0.050661,0.956167,-0.111032,1.003323,-0.057475,1.025839,0.013027,-0.04803,0.052891,0.949223,0.029541,1.036629,0.925608,0.022087,-0.039887,0.910042,1.984605,-0.030566,0.957137,0.011487,-0.02145,-0.05773,0.549659,0.112859,0.846793,1.515659,-0.038696,-0.007617,1.073028,-0.060713,0.009121,1.090931,0.988007,0.974878
0.014904,1.050561,2.024698,-0.055385,1.995251,0.108061,-0.008702,-0.026486,-0.003374,1.934188,0.062421,1.889986,-0.06543,-0.012443,0.991896,0.987357,1.00048,1.534807,1.113602,1.904484,1.005509,0.965225,-0.015712,1.096968,-0.020993,1.464433,-0.037408,-0.012524,0.521932,0.418728,1.538054,0.468762,-0.032321,-0.010421,1.010631,1.095048,0.990775
-0.000867,0.994479,0.978594,-0.010831,1.003271,-0.042206,0.954645,-0.050653,1.023718,0.007031,0.101753,2.082201,-0.03796,-0.037487,0.955001,-0.015251,-0.012962,1.483832,1.063229,1.969331,-0.020437,0.881261,-0.055841,0.11996,0.0238,1.00898,-0.00031,1.026382,0.425119,1.60219,-0.042677,1.497144,0.006924,-0.039375,1.996655,1.928723,-0.048102
-0.00261,1.98185,1.055048,-0.022914,1.024749,-0.014398,0.928392,-0.002815,0.011493,-0.030969,0.038062,0.01362,-0.063051,0.1361,0.995164,-0.026786,-0.014387,1.473746,0.934889,0.959946,-0.066731,1.928601,0.01381,-0.070339,1.025518,1.037838,-0.042014,0.980772,0.511172,0.515751,-0.088551,0.961717,2.142412,-0.043389,1.104788,0.976235,-0.074714
-0.014436,2.045417,1.9543,0.885736,2.051585,-0.055616,-0.065292,-0.038776,1.994071,-0.045993,-0.085115,1.009793,0.006063,0.040717,0.039488,1.05827,0.04288,0.501154,0.987877,1.985505,2.183663,1.038731,0.061612,0.868688,0.009466,1.522035,-0.127039,0.956959,0.490323,1.033183,1.537319,-0.077112,0.999944,-0.028054,0.942152,0.966322,1.956559
-0.019008,1.019185,0.977852,0.031109,1.026899,-0.017811,0.931538,0.040931,0.079842,0.014336,0.006394,0.025101,0.032962,0.080611,1.035386,-0.038351,-0.032774,0.507942,-0.078921,-0.015543,-0.003388,0.995928,0.034814,1.0283,0.007727,1.553419,-0.033657,1.054067,0.507392,-0.000152,1.047405,0.928306,0.024706,0.045656,1.050972,1.038038,0.979588
0.023898,2.028853,2.026615,1.008185,1.944309,-0.06113,1.104562,0.008762,0.963737,2.028537,0.012286,0.017944,0.024989,0.034183,1.978362,1.47431,-0.073009,0.4061,1.014264,-0.006144,1.01515,0.898479,-0.032261,1.078918,0.017698,1.08907,-0.003147,0.998792,1.010151,1.017445,1.456276,1.389073,0.026777,0.021404,1.056847,0.97519,-0.013579
-0.025731,0.978824,1.977127,-0.05811,2.012008,-0.031091,1.009606,0.009352,0.952508,0.058928,0.053915,0.99671,0.011492,0.037621,0.977302,0.080866,0.00996,1.030305,1.018581,1.004334,0.982625,1.02064,-0.156457,-0.02272,-0.063301,1.500107,-0.001521,0.994312,0.584498,1.534821,0.973739,0.038521,1.965064,0.077179,1.000261,1.05342,1.009257
-0.068213,2.05564,2.001566,1.014923,1.997774,-0.010117,-0.098297,0.104441,1.914763,1.992266,-0.072738,-0.046686,-0.013166,-0.058008,1.984629,0.490959,-0.023405,1.508386,1.002017,1.981801,0.079239,-0.047645,-0.009182,0.972119,1.007339,0.461491,-0.006961,1.0592,1.598122,0.002969,1.422993,0.510566,-0.040199,-0.072085,0.952776,-0.088005,2.042843
0.009454,0.94462,0.941689,0.02055,1.000195,0.014658,1.013843,1.012886,2.058514,0.967227,-0.020018,2.027697,0.006153,0.040806,1.966975,1.054326,0.029735,1.028118,0.984749,0.030179,1.006724,0.987204,-0.0681,0.911988,0.055771,-0.095916,0.986113,0.871803,1.489541,1.482067,-0.011546,1.557671,0.992494,0.035905,0.962195,1.068103,0.052369
0.045172,0.002935,0.045032,-0.025107,0.068843,-0.081971,1.005173,-0.080627,-0.000539,0.042916,-0.055504,2.030894,-0.049037,0.061688,2.034197,0.476829,0.003334,0.571613,1.04838,-0.006046,-0.055557,0.895106,0.056449,0.979548,0.012909,-0.028454,-0.019648,0.970405,0.521121,1.448368,0.011566,1.461603,1.064071,-0.106126,1.016071,1.037323,1.024547
0.003443,1.013166,0.907276,0.935565,1.062363,0.032267,0.994555,-0.044458,0.93998,1.944391,0.011575,0.003417,0.040019,-0.053678,2.006238,0.028156,0.041805,-0.020222,0.994494,0.956056,-0.042922,1.093441,-0.00045,0.922576,-0.030474,1.442535,0.03994,0.963409,1.019346,1.547901,1.534738,0.547538,-0.108102,-0.049783,0.990754,1.037277,0.879106
0.100027,0.992375,1.031392,-0.020804,1.084766,-0.05075,1.000357,0.026624,0.021338,1.008791,-0.04424,1.895402,0.018684,0.040149,0.936305,0.95037,0.009382,0.582424,1.060637,0.914243,-0.007778,-0.027028,-0.024644,0.942206,0.038084,1.54652,-0.031649,0.01946,1.085841,0.012405,1.046028,0.380027,0.025184,-0.013087,0.953416,0.989898,1.068417
-0.033944,1.901901,1.999818,1.000981,2.010604,-0.020966,0.98035,-0.07383,1.931113,1.96414,0.020137,-0.055497,-0.002752,-0.012405,-0.057878,0.975531,0.039328,1.573052,0.974597,-0.065318,1.987612,0.948062,0.026521,-0.017204,2.042442,0.555836,-0.026692,1.051839,1.041929,0.550946,0.010853,1.021074,-0.018257,0.026548,0.904407,1.023624,0.085081
-0.023925,0.043443,1.062261,0.027235,-0.056986,0.056772,0.957484,-0.056487,0.996065,0.040501,0.026138,0.055947,-0.041653,-0.041859,0.960869,0.034941,-0.142733,0.553893,0.99437,0.033074,-0.122948,0.96155,0.010225,-0.031168,1.962954,1.50965,0.002039,1.063632,0.510501,1.604079,-0.009728,0.047326,0.961316,0.05884,0.942672,0.935989,1.040088
1.14759,0.981112,2.042291,-0.040072,1.075583,-0.0367,1.062006,1.008817,1.041157,1.029091,-0.03042,0.012443,-0.031521,-0.024893,2.030408,1.514903,0.069372,0.555503,1.024165,-0.068964,0.046262,1.042059,-0.049977,0.975791,-0.041647,1.079007,0.042635,0.991602,1.462288,1.498913,1.529805,0.031396,0.09008,0.090764,0.989313,1.031597,0.080783
-0.064308,1.029745,0.940386,0.035556,0.961598,0.014758,0.942745,-0.027756,1.9712,1.997534,-0.009465,0.973019,0.026714,-0.061205,-0.040437,0.003751,0.071537,0.969949,1.115639,1.036603,2.075214,0.942455,-0.09469,0.077872,-0.004787,0.914782,-0.11544,0.918183,1.03848,1.029002,-0.014193,0.510585,1.02416,-0.063761,0.036582,-0.146752,0.074678
-0.020971,1.00058,1.103939,0.053915,0.987091,-0.027636,1.039727,0.013121,-0.006412,1.990048,-0.068985,1.012758,-0.020717,0.045669,2.062164,0.393035,-0.064907,-0.007153,1.013518,1.969813,0.050355,1.958947,-0.042109,1.048304,-0.091667,1.006435,-0.029319,0.957514,1.521352,0.036486,0.5619,1.598139,-0.047812,0.970692,2.028029,0.009569,0.968605
0.054304,1.022003,1.087583,-0.072577,0.959296,0.078723,1.042954,-0.0003,1.950079,2.044326,-0.016746,-0.007227,-0.040895,-0.005347,0.989479,0.519472,0.000885,1.520566,0.996733,1.945303,1.109617,1.062709,0.068165,1.010626,0.009571,0.984912,-0.01705,-0.023418,1.549794,0.458586,0.487932,1.453933,1.039486,-0.052164,0.999795,1.027729,0.966186
-0.002675,1.033758,1.036315,0.002094,0.952879,-0.004459,1.032931,0.066858,0.939948,1.037437,0.072847,0.019119,0.031103,0.067419,1.007414,0.061774,0.002811,1.02439,1.127959,1.93054,-0.013885,2.035167,-0.040195,0.919517,2.038726,1.443773,1.002715,1.002249,0.01037,0.978977,0.032504,1.005993,1.129899,0.031071,0.931953,1.977444,1.995295
0.043608,0.992946,1.106579,0.978205,0.958288,0.028978,0.082004,-0.080578,1.124184,2.060059,0.020432,0.01994,0.918238,0.071597,0.935067,0.50862,0.017454,0.985087,1.031319,0.058663,2.034776,1.003409,0.051733,0.991484,0.012765,0.051511,0.124431,1.038924,0.578967,-0.103175,1.49715,1.080619,1.987775,1.00948,2.036007,2.00917,-0.038099
-0.049001,0.948082,1.009916,0.017287,0.999941,0.040139,1.011323,-0.046916,1.927786,-0.009717,-0.028105,2.004259,1.034817,0.075452,-0.104213,0.02295,0.07107,1.509832,0.888314,1.017748,0.004962,0.986949,0.060008,0.960982,0.009226,1.499225,1.167877,0.934264,0.447763,1.597236,0.946201,-0.019345,-0.041928,0.080644,0.917266,1.037616,0.062135
-0.057634,1.077099,0.984293,-0.001807,0.907438,0.034584,1.028628,-0.087288,2.087341,1.055068,0.958456,1.964928,-0.038153,-0.054491,1.10335,0.423399,-0.019036,0.962323,0.958726,-0.082424,0.993378,0.954603,0.018994,0.019139,0.089885,0.594798,0.079509,1.058741,1.021708,0.51853,0.441217,-0.034422,-0.010208,-0.003943,1.065495,0.968842,0.013477
0.003622,0.972962,1.010191,-0.095782,1.028653,-0.047611,1.035477,-0.067216,0.011787,1.994326,0.019287,-0.071736,-0.015451,0.01325,1.980926,0.040409,-0.042367,1.449624,0.960535,0.965419,2.002011,1.0715,0.03959,1.043072,0.018068,0.562247,-0.003469,1.074738,1.473966,0.076008,-0.020555,1.384052,2.108431,-0.036482,1.038027,1.052473,-0.010408
